Year,"Homicide                  (includes murder, manslaughter             and infanticide)",Attempted murder,Threat or conspiracy                 to murder,Child                         destruction,Causing death by dangerous driving                   or by careless                       driving when                under the influence                of drink or drugs,Causing or allowing death                 of a child or vulnerable person,Causing death                     by aggravated                    vehicle taking,More serious                  wounding or               other acts            endangering life,Endangering railway passengers,Endangering                life at sea ,Other                      wounding                   etc.,Less serious wounding,Less serious wounding (including any minor injury),Possession                    of weapons,Harassment,Racially or religiously aggravated            less serious wounding,Racially or religiously aggravated            harassment,Assault ,Intimidation            and                  molestation,Cruelty to              and neglect                 of children ,Abandoning           a child               under the           age of            two years,Child                                    abduction,Procuring                   illegal                 abortion,Assault on           a constable,Common                  assault                (includes            some           minor injury),Common             assault                (no injury),Racially or religiously aggravated            common                    assault,Total                   violence                      against               the                 person,Buggery ,Indecent         assault                  on a male,Sexual                  assault on a                      male aged                 13 or over,Sexual                  assault on a                      male child                 under 13,Gross                     indecency between                     males,Rape of                 a female,Rape of                 a female          aged 16              and over,Rape of                 a female          child            under 16,Rape of                 a female          child            under 13,Rape of                 a male,Rape of                 a male          aged 16              and over,Rape of                 a male          child            under 16,Rape of                 a male          child            under 13,Rape,Indecent         assault                  on a female,Sexual                  assault on a                      female aged                 13 or over,Sexual                  assault on a                      female child                 under 13,Unlawful                            sexual                 intercourse      with a girl     under 13,Sexual                     activity       involving                      a child                  under 13,Unlawful                            sexual                 intercourse      with a girl     under 16,Sexual                      activity       involving                      a child                  under 16,Householder     permitting      defilement                      of girls,Causing         sexual       activity      without      consent,Incest,Procuration ,Abduction,Soliciting or         importuning        by a man,Sexual                 activity           etc. with a person with                  a mental                  disorder,Abuse of       children    through       prostitution        or                          pornography,Trafficking for                  sexual                 exploitation,Abuse of     position                of trust,Gross        indeceny         with a                child,Sexual        grooming,Other       miscellaneous      sexual       offences,Total                 sexual           offences,Robbery                    of                       business     property,Robbery                    of                       personal     property,Total      robbery,Total          violent       crime,Sacrilege,Burglary,Burglary in              a dwelling,Aggravated                 burglary in           a dwelling,Burglary in                    a building           other than          a dwelling                 ,"Attempts to                              break into                       houses,        shops etc",Aggravated                burglary in                    a building           other than          a dwelling                 ,Entering           with intent                        to commit       felony,Total                      burglary,Embezzlement,Aggravated                  vehicle                           taking,Proceeds          of crime,Theft from            the person,Theft in                   a house,Theft in a          dwelling other      than from      automatic       machine               or meter,Theft                            by an         employee,Theft or unauthorised       taking from          mail,Other aggravated                   larcenies,Abstracting     electricity,Theft of                            pedal cycle,Theft                 from a                vehicle,Theft              from                   shop,Theft from                                   automatic              machine              or meter,Theft or unauthorised taking of              a motor           vehicle,Other              theft and                 unauthorised      taking,Handling                  stolen                         goods,Vehicle          interference     and                     tampering,Total                theft and             handling             stolen            goods,Obtaining         by false         pretences,Frauds by      company        directors,False       accounting,Other                                 frauds,Cheque and                  credit card       fraud,Other             frauds,Offences in                 bankruptcy ,Forgery and uttering                   (felony),Forgery    (misdemeanour),Forgery or              use of                  false drug     prescription ,Coining ,Other                     forgery,Uttering     counterfeit    coin,Vehicle/driver   document      fraud,Total              fraud                    and               forgery,Settting fire         to crops etc.,Killing and    maiming cattle,Malicious           use etc. of       explosives ,Destroying         ships,Arson ,Destroying     railways,Destroying   trees and      shrubs,Criminal      damage     endangering         life,Other      malicious            injuries,Other                   criminal              damage               over ?20,Criminal           damage              to a           dwelling,Other                   criminal              damage               ?20 and                    under,Criminal        damage             to a             building                      other than               a dwelling,Criminal        damage             to a             vehicle,Other        criminal          damage,Racially or religiously aggravated            criminal           damage to             a dwelling,Racially or religiously aggravated            criminal           damage to             other building,Racially or religiously aggravated            criminal           damage to             a vehicle,Racially or religiously aggravated            other                      criminal                   damage,Threat etc.              to commit         criminal                damagee,Total         criminal       damage,Trafficking        in controlled     drugs,Possession             of controlled     drugs,Other             drug          offences,Possession         of controlled             drugs (excl.             Cannabis)      ,Possession         of controlled             drugs (Cannabis)      ,Total                drug                  offences,Going                      equipped               for stealing                   etc.,Concealment                  of birth,Bigamy,Blackmail,Extortion            by other                    threats,Kidnapping,High         treason,Treason        felony,Riot,Violent        disorder,Other               offences                  against the           State or           public order,Perjury,Libel ,Extortion by           officers etc. ,Bribery etc.,Escape and     rescue,Other       offences        against               public             justice,Blasphemy           etc.,Piracy,Slave                           trade,"Betting,        gaming              and              lotteries",Aiding         suicide,Poaching,Indecent         exposure,Immigration                          offences,Keeping           disorderly             houses,Perverting                       the course               of justice,Other                              nuisances,Absconding      from              lawful          custody,Habitual                              drunkenness,Firearms         Acts          offences,Suicide          (attempting       to commit),Customs and              Revenue                  offences,Bail             offences,Trade                                 descriptions           etc.,Health and      Safety         offences,Obscene        publications                   etc.,Protection                   from               eviction,Adulteration          of food,Knives          Acts 1997           offences,Public                      health                  offences,Planning                                     laws,"Disclosure, Obstruction, False or      Misleading         Statements                  etc.",Other                     indictable               or TEW                 offences,Indecent           exposure,Dangerous driving,Total                          other                      offences,Total                    recorded                               crime
1898,328,77,14,,,,,271,86,0,"1,086",,,,,,,48,14,44,61,14,15,,,,,"2,144",72,49,,,102,,,,,,,,,236,798,,,155,,164,,2,,,5,18,,,,,,,,,"1,723",,,354,"4,221",223,"1,450","3,020",,"2,976",398,,285,"8,352","1,807",,419,"5,516","1,173",,"3,470",76,9,,,,,,,"50,452",899,,"63,821","2,182",19,60,187,,,48,332,25,,11,,191,,"3,055",12,20,2, -   ,365,14,5,,164,,,,,,,,,,,,582,,,,,,,24,86,122,10,28,, -   , -   ,1, -   ,2,101,36, -   ,6,1,4,4, -   , -   ,,,22,26,,20,,1,,,,"2,084",,,,,,,,,,,,25,,,"2,395","82,426"
1899,322,71,8,,,,,259,81, -   ,"1,001",,,,,,,48,2,48,48,13,6,,,,,"1,979",52,54,,,92,,,,,,,,,256,767,,,153,,174,,1,,,8,17,,,,,,,,,"1,689",,,279,"3,947",226,"1,234","2,537",,"2,532",282,,206,"7,017","1,852",,372,"4,722","1,004",,"3,382",78,9,,,,,,,"46,500",866,,"58,785","2,365",29,78,136,,,54,332,13,,10,,215,,"3,232",13,14,1, -   ,322,20,2,,176,,,,,,,,,,,,548,,,,,,,24,72,115,2,32,, -   , -   , -   , -   ,3,91,20, -   ,6,1,5,3, -   , -   ,,,20,18,,25,,6,,94,,"2,114",,,,,,,,,,,,32,,,"2,496","76,025"
1900,312,75,8,,,,,269,73, -   ,943,,,,,,,48,8,47,43,4,9,,,,,"1,908",49,63,,,77,,,,,,,,,231,727,,,149,,131,,9,,,2,29,,,,,,,,,"1,582",,,256,"3,746",155,"1,049","2,763",,"2,891",320,,285,"7,463","1,905",,415,"4,609",993,,"3,915",123,10,,,,,,,"47,766","1,039",,"60,775","2,547",40,37,148,,,57,330,23,,9,,124,,"3,315",12,19,3,1,230,9,2,,168,,,,,,,,,,,,444,,,,,,,30,69,115,4,11,, -   , -   ,6,1,2,91,32,1,10, -   ,4,1, -   , -   ,,,14,9,,16,,1,,148,,"1,795",,,,,,,,,,,,15,,,"2,191","77,934"
1901,341,83,13,,,,,290,73, -   ,961,,,,,,,56,16,56,76,21,4,,,,,"2,068",75,59,,,110,,,,,,,,,236,727,,,143,,93,, -   ,,,10,22,,,,,,,,,"1,596",,,234,"3,898",154,"1,277","3,171",,"3,207",321,,322,"8,452","1,947",,450,"4,422",954,,"4,049",124,9,,,,,,,"48,908","1,086",,"61,949","2,852",35,63,132,,,57,383,23,,11,,100,,"3,656",21,28,1, -   ,198,20,3,,152,,,,,,,,,,,,423,,,,,,,36,78,121,6,25,, -   , -   ,4,2,1,68,26, -   ,3,4,11,1, -   , -   ,,,11,7,,33,,3,,206,,"2,116",,,,,,,,,,,,21,,,"2,584","80,962"
1902,330,92,12,,,,,253,70,1,989,,,,,,,53, -   ,83,62,13,13,,,,,"2,059",59,51,,,93,,,,,,,,,216,642,,,141,,159,,1,,,5,19,,,,,,,,,"1,492",,,274,"3,825",174,"1,360","3,284",,"3,346",293,,280,"8,737","1,917",,453,"4,055","1,157",,"3,892",108,20,,,,,,,"50,532","1,099",,"63,233","3,278",63,51,167,,,86,484,31,,16,,85,,"4,261",12,26,4, -   ,237,8,3,,155,,,,,,,,,,,,445,,,,,,,54,88,106,6,22,,1, -   ,7,2,1,84,36, -   ,6,3,6, -   , -   , -   ,,,9,13,,19,, -   ,,273,,"2,198",,,,,,,,,,,,19,,,"2,759","83,260"
1903,312,99,25,,,,,270,68,1,915,,,,,,,36,2,85,34,10,16,,,,,"1,946",60,51,,,126,,,,,,,,,190,692,,,153,,129,,2,,,10,24,,,,,,,,,"1,575",,,241,"3,762",124,"1,413","3,685",,"3,620",364,,384,"9,590","1,906",,501,"3,752",973,,"3,799",117,16,,,,,,,"52,549","1,184",,"64,797","3,503",68,55,162,,,60,327,31,,24,,118,,"4,348",9,38,1,1,263,17,4,,199,,,,,,,,,,,,532,,,,,,,69,73,138,5,15,, -   , -   ,2,2,3,84,48, -   ,19,2,2,3, -   , -   ,,,11,9,,24,,2,,423,,"2,399",,,,,,,,,,,,21,,,"3,143","86,172"
1904,316,83,9,,,,,217,75, -   ,844,,,,,,,35,1,68,48,24,20,,,,,"1,828",56,40,,,112,,,,,,,,,213,686,,,123,,140,,3,,,17,14,,,,,,,,,"1,556",,,251,"3,635",159,"1,472","4,061",,"4,013",413,,400,"10,518","2,037",,425,"3,672",965,,"3,500",89,15,,,,,,,"58,134","1,150",,"69,987","3,942",126,68,199,,,121,345,37,,28,,152,,"5,018",22,28,2,1,330,5,6,,188,,,,,,,,,,,,582,,,,,,,64,88,152,7,17,, -   , -   ,23,1, -   ,95,31, -   ,15, -   ,3,2, -   , -   ,,,19,16,,31,,3,,445,,"2,374",,,,,,,,,,,,21,,,"3,167","92,907"
1905,287,81,19,,,,,235,46, -   ,888,,,,,,,48,96,57,52,6,24,,,,,"1,934",60,46,,,118,,,,,,,,,172,732,,,153,,161,,2,,,4,17,,,,,,,,,"1,578",,,223,"3,735",212,"1,591","3,861",,"4,279",402,,416,"10,761","1,873",,476,"3,528",932,,"3,535",101,11,,,,,,,"59,721","1,301",,"71,478","3,903",107,60,193,,,87,350,21,,27,,182,,"4,930",19,29, -   , -   ,286,10,8,,193,,,,,,,,,,,,545,,,,,,,62,95,113,2,34,, -   , -   ,21,1,4,90,33, -   ,11,2,6,2, -   , -   ,,,16,11,,17,,1,,436,,"2,432",,,,,,,,,,,,24,,,"3,205","94,654"
1906,263,99,11,,,,,236,72, -   ,"1,018",,,,,,,57,1,56,35,7,47,,,,,"2,007",56,63,,,127,,,,,,,,,203,788,,,150,,194,,3,,,10,16,,,,,,,,,"1,751",,,242,"4,000",250,"1,617","3,969",,"3,855",406,,404,"10,501","1,975",,402,"3,359",864,,"3,620",76,44,,,,,,,"56,672","1,322",,"68,334","3,989",160,56,211,,,90,330,31,,29,,138,,"5,034",32,22,2,1,237,13,2,,208,,,,,,,,,,,,517,,,,,,,96,105,141,5,24,, -   , -   ,9,1, -   ,78,40, -   ,31,4,5,1, -   , -   ,,,10,15,,21,,5,,408,,"2,497",,,,,,,,,,,,29,,,"3,279","91,665"
1907,273,112,19,,,,,265,76, -   ,"1,107",,,,,,,61,3,63,47,15,32,,,,,"2,164",56,69,,,148,,,,,,,,,185,826,,,149,,178,, -   ,,,12,16,,,,,,,,,"1,752",,,232,"4,148",206,"1,634","4,609",,"4,141",362,,430,"11,382","1,927",,457,"3,602",842,,"4,023",84,49,,,,,,,"61,792","1,458",,"74,234","3,986",165,90,258,,,66,398,43,,32,,126,,"5,164",16,15,3, -   ,266,9,4,,222,,,,,,,,,,,,535,,,,,,,88,91,113,7,36,, -   , -   ,5, -   , -   ,63,41,4,16,2,2,1, -   , -   ,,,20,12,,32,, -   ,,495,,"2,514",,,,,,,,,,,,21,,,"3,359","98,822"
1908,321,92,22,,,,,255,64, -   ,"1,023",,,,,,,54,1,79,34,14,31,,,,,"2,072",56,65,,,137,,,,,,,,,202,767,,,185,,181,,2,,,8,17,,,,,,,,,"1,749",,,310,"4,131",272,"1,642","4,893",,"5,084",604,,481,"12,976","2,034",,414,"3,505",849,,"4,068",87,32,,,,,,,"65,848","1,641",,"78,478","4,417",182,77,262,,,98,376,30,,20,,227,,"5,689",23,45,1,2,281,7,2,,264,,,,,,,,,,,,625,,,,,,,150,82,129,7,42,, -   , -   ,1,3,2,95,41, -   ,44,4,10,1, -   , -   ,,,15,9,,45,,3,,263,,"2,625",,,,,,,,,,,,20,,,"3,380","105,279"
1909,300,116,28,,,,,304,56, -   ,"1,002",,,,,,,63,1,61,27,10,28,,,,,"2,104",66,61,,,127,,,,,,,,,172,826,,,142,,190,,,,24,15,13,,,,,,,,,"1,789",,,226,"4,119",235,"1,834","5,207",,"5,034",572,,473,"13,355","1,985",,361,"3,055",939,,"3,989",93,23,,,,,,,"65,482","1,684",,"77,611","4,835",218,101,291,,,74,457,44,,25,,232,,"6,277",22,27, -   , -   ,275,8,2,,251,,,,,,,,,,,,585,,,,,,,170,108,153,4,44,, -   , -   ,218,5,2,92,44, -   ,6,1,7,2, -   , -   ,,,23,9,,59,,1,,283,,"2,356",,,,,,,,,,,,14,,,"3,340","105,287"
1910,288,87,19,,,,,258,49, -   ,990,,,,,,,77, -   ,71,23,4,18,,,,,"1,972",66,96,,,139,,,,,,,,,156,976,,,129,,178,,,,54,22,15,,,,,,,,,"1,962",,,211,"4,145",209,"1,885","5,289",,"4,832",594,,476,"13,285","1,997",,358,"3,079",785,,"3,995",122,16,,,,,,,"63,609","1,612",,"75,573","4,731",172,95,217,,,106,488,28,,43,,296,,"6,176",15,22, -   , -   ,257,8,7,,277,,,,,,,,,,,,586,,,,,,,163,88,131,5,28,, -   , -   ,61,1,4,96,52, -   ,37,2,9, -   , -   , -   ,,,16,36,,19,,4,,352,,"2,462",,,,,,,,,,,,20,,,"3,367","103,132"
1911,291,93,14,,,,,312,95, -   ,982,,,,,,,74,27,71,23,11,42,,,,,"2,113",45,69,,,104,,,,,,,,,146,"1,115",,,120,,197,,,,74,21,20,,,,,,,,,"2,072",,,198,"4,383",163,"1,735","4,764",,"4,383",470,,391,"11,906","1,858",,346,"2,590",833,,"4,067",117,26,,,,,,,"59,508","1,540",,"70,885","4,569",226,92,209,,,63,409,30,,43,,206,,"5,847",39,23, -   , -   ,315,14,1,,306,,,,,,,,,,,,698,,,,,,,152,78,161,3,35,, -   , -   ,370,2,6,88,64, -   ,15,3,7,4, -   , -   ,,,16,6,,25,,2,,329,,"2,313",,,,,,,,,,,,12,,,"3,452","97,171"
1912,311,109,24,,,,,283,88, -   ,"1,003",,,,,,,73,16,60,20,7,47,,,,,"2,117",75,111,,,132,,,,,,,,,175,"1,343",,,148,,235,,,,62,23,31,,,,,,,,,"2,496",,,195,"4,808",167,"1,742","4,921",,"4,282",440,,334,"11,886","1,963",,394,"2,581",883,,"4,480",129,28,,,,,,,"63,383","1,675",,"75,516","4,461",160,111,304,,,55,483,41,,25,,221,,"5,861",8,17,1, -   ,202,18,4,,474,,,,,,,,,,,,724,,,,,,,163,76,161, -   ,48,, -   , -   ,12,1,10,98,49, -   ,6,3,5,2, -   , -   ,,,15,13,,46,,2,,314,,"2,388",,,,,,,,,,,,27,,,"3,202","101,997"
1913,332,96,20,,,,,240,85, -   ,932,,,,,,,50,17,61,23,5,50,,,,,"2,004",57,145,,,157,,,,,,,,,177,"1,385",,,143,,271,,,,64,96,40,,,,,,,,,"2,706",,,155,"4,865",210,"1,501","5,195",,"4,260",454,,324,"11,944","2,034",,281,"2,485",836,,"4,647",108,9,,,,,,,"59,542","1,746",,"71,688","4,230",214,77,230,,,84,424,48,,32,,151,,"5,490",15,18,8, -   ,342,9,9,,237,,,,,,,,,,,,638,,,,,,,137,93,171,5,50,, -   , -   ,11, -   ,2,112,57, -   ,12,1,3,2, -   , -   ,,,13,9,,63,,1,,332,,"2,478",,,,,,,,,,,,20,,,"3,308","97,933"
1914,269,92,23,,,,,195,59, -   ,847,,,,,,,42,3,38,20,7,44,,,,,"1,729",61,143,,,133,,,,,,,,,154,"1,320",,,103,,235,,,,103,43,22,,,,,,,,,"2,489",,,133,"4,351",146,"1,196","4,447",,"4,055",458,,285,"10,587","1,658",,284,"2,271",625,,"4,135",129,15,,,,,,,"54,540","1,608",,"65,265","4,277",204,76,253,,,49,340,80,,24,,126,,"5,429",14,22,9, -   ,299,11,1,,238,,,,,,,,,,,,594,,,,,,,96,90,172,7,27,,1,1,9,1,86,67,49, -   ,34,1,19,3, -   , -   ,,,7,9,,14,,2,,217,,"2,491",,,,,,,,,,,,20,,,"3,161","89,387"
1915,275,61,9,,,,,129,67, -   ,626,,,,,,,14,6,35,27,6,34,,,,,"1,367",69,112,,,141,,,,,,,,,124,"1,028",,,101,,152,,,,66,16,20,,,,,,,,,"2,083",,,85,"3,535",126,699,"3,058",,"2,854",292,,223,"7,252","1,253",,231,"1,804",569,,"4,246",168,3,,,,,,,"49,492","1,831",,"59,597","3,935",123,47,202,,,37,299,29,,19,,82,,"4,773",16,12, -   , -   ,188,13,1,,180,,,,,,,,,,,,410,,,,,,,30,78,254,1,16,, -   , -   ,383,1,60,62,30, -   ,20,3,3, -   , -   , -   ,,,4,10,,15,,1,,63,,"1,693",,,,,,,,,,,,10,,,"2,405","77,972"
1916,257,47,9,,,,,109,84, -   ,451,,,,,,,12, -   ,34,27,10,72,,,,,"1,219",51,116,,,149,,,,,,,,,98,920,,,72,,152,,,,53,23,10,,,,,,,,,"1,983",,,114,"3,316",104,739,"3,141",,"3,825",346,,252,"8,407","1,124",,247,"1,903",633,,"5,407",71,21,,,,,,,"51,362","2,113",,"62,881","3,695",84,34,135,,,45,237,44,,7,,52,,"4,333",8,9,2, -   ,120,7,3,,38,,,,,,,,,,,,187,,,,,,,26,107,339, -   ,20,,1, -   ,4, -   ,16,64,23, -   ,13,2,6, -   , -   , -   ,,,1,3,,18,, -   ,,73,,"1,254",,,,,,,,,,,,5,,,"1,529","80,653"
1917,226,57,14,,,,,88,92, -   ,284,,,,,,,16,1,23,47,5,55,,,,,"1,030",33,94,,,86,,,,,,,,,74,663,,,60,,135,,,,38,12,8,,,,,,,,,"1,703",,,134,"2,867",120,774,"3,552",,"5,007",497,,246,"10,196","1,203",,238,"2,314",835,,"6,721",56,32,,,,,,,"55,705","2,644",,"69,748","3,857",116,32,89,,,39,333,31,,5,,48,,"4,550",30,16,2,2,142,5,2,,30,,,,,,,,,,,,229,,,,,,,31,122,500,1,26,, -   , -   ,1, -   ,38,58,33, -   ,36,2,16,2, -   , -   ,,,2,9,,10,,1,,27,,964,,,,,,,,,,,,17,,,"1,274","88,864"
1918,204,49,14,,,,,86,92, -   ,313,,,,,,,21,1,18,48,7,90,,,,,"1,042",35,82,,,79,,,,,,,,,78,723,,,50,,102,,,,58,5,9,,,,,,,,,"1,908",,,100,"3,050",112,787,"3,662",,"5,769",468,,270,"11,068",708,,300,"2,216",929,,"6,603",66,24,,,,,,,"54,450","2,599",,"67,895","3,852",69,44,87,,,32,346,27,,2,,15,,"4,474",13,9, -   ,1,105,4,1,,33,,,,,,,,,,,,166,,,,,,,39,99,687,1,16,, -   , -   , -   , -   ,23,76,29, -   ,30,3,4, -   , -   , -   ,,,1,3,,9,,4,,16,,845,,,,,,,,,,,,10,,,"1,109","87,762"
1919,298,95,21,,,,,182,76, -   ,557,,,,,,,22, -   ,18,33,11,75,,,,,"1,483",47,92,,,138,,,,,,,,,121,"1,061",,,68,,150,,,,70,7,24,,,,,,,,,"2,704",,,203,"4,390",150,998,"4,456",,"6,742",697,,399,"13,442",591,,248,"2,037","1,148",,"4,750",39,17,,,,,,,"51,843","1,918",,"62,591","4,447",98,51,144,,,26,282,32,,7,,13,,"5,100",23,14, -   ,1,178,8,9,,71,,,,,,,,,,,,304,,,,,,,61,95,926,3,27,, -   , -   ,415, -   ,4,94,25, -   ,12,2,10, -   , -   , -   ,,,3,6,,13,, -   ,,9,,"1,309",,,,,,,,,,,,7,,,"2,000","87,827"
1920,313,100,16,,,,,178,62, -   ,613,,,,,,,35,1,27,34,3,58,,,,,"1,546",71,192,,,156,,,,,,,,,130,"1,372",,,80,,155,,,,95,8,14,,,,,,,,,"3,070",,,235,"4,851",163,"1,477","5,416",,"7,143",830,,497,"15,526",815,,265,"1,943","1,416",,"5,248",68,19,,,,,,,"59,634","2,193",,"71,601","5,454",117,41,142,,,62,463,94,,9,,31,,"6,413",7,6,1, -   ,215,2,1,,97,,,,,,,,,,,,329,,,,,,,70,106,797,4,28,, -   , -   ,17,1,9,100,27, -   ,9,1,9, -   , -   , -   ,,,4,14,,46,,1,,11,,"1,751",,,,,,,,,,,,5,,,"2,107","100,827"
1921,251,126,16,,,,,184,40,1,519,,,,,,,39,2,9,36,6,57,,,,,"1,398",43,187,,,168,,,,,,,,,125,"1,396",,,77,,152,,,,76,6,14,,,,,,,,,"2,841",,,211,"4,450",177,"1,359","5,733",,"7,610",784,,415,"16,078","1,178",,357,"1,786","1,394",,"3,944",90,19,,,,,,,"61,869","1,866",,"72,503","6,562",238,78,222,,,121,507,53,,22,,37,,"7,840",13,13,25,3,377,5,2,,109,,,,,,,,,,,,547,,,,,,,79,112,597,7,33,, -   ,1,2,20,100,100,22, -   ,9,5,4,3, -   , -   ,,,8,18,,20,,3,,11,,"1,380",,,,,,,,,,,,15,,,"1,840","103,258"
1922,243,118,13,,,,,172,54, -   ,424,,,,,,,39,9,12,21,4,31,,,,,"1,251",59,221,,,170,,,,,,,,,118,"1,536",,,81,,203,,,,98,11,15,,,,,,,,,"3,037",,,164,"4,452",247,"1,451","5,989",,"8,540","1,013",,510,"17,750","1,529",,265,"1,951","1,247",,"3,695",110,23,,,,,,,"62,103","1,765",,"72,688","8,581",297,104,349,,,182,600,66,,23,,84,,"10,286",4,8,5,1,193,1,7,,103,,,,,,,,,,,,322,,,,,,,91,111,525,3,32,, -   , -   ,6, -   ,10,69,33, -   ,18,1,5,1, -   , -   ,,,10,18,,31,,1,,5,,"1,461",,,,,,,,,,,,27,,,"1,822","107,320"
1923,259,91,19,,,,,155,52, -   ,421,,,,,,,70,1,11,23,5,54,,,,,"1,269",68,211,,,201,,,,,,,,,110,"1,597",,,59,,210,,,,88,9,12,,,,,,,,,"3,030",,,151,"4,450",197,"1,522","6,099",,"8,420",989,,505,"17,732","1,787",,231,"1,976","1,140",,"3,428",143,49,,,,,,,"64,391","1,697",,"74,842","8,845",360,175,345,,,224,609,56,,29,,114,,"10,757",5,12,11,1,188,4,3,,57,,,,,,,,,,,,281,,,,,,,114,108,465,4,32,, -   , -   ,8,8,14,96,62, -   ,33,2,9, -   , -   , -   ,,,6,21,,26,,1,,1,,"1,683",,,,,,,,,,,,24,,,"2,144","110,206"
1924,274,79,9,,,,,148,52,1,470,,,,,,,28,1,10,18,4,39,,,,,"1,259",70,265,,,185,,,,,,,,,116,"1,673",,,72,,200,,,,89,7,27,,,,,,,,,"3,160",,,122,"4,541",188,"1,432","6,026",,"8,939",898,,534,"18,017","1,951",,164,"1,996",873,,"3,572",138,81,,,,,,,"65,967","1,786",,"76,528","9,176",384,120,329,,,238,618,113,,25,,106,,"11,109",13,15, -   , -   ,191,9,5,,86,,,,,,,,,,,,319,,,,,,,126,126,456,16,31,, -   , -   , -   , -   ,7,85,39, -   ,23, -   ,5,1, -   , -   ,,,9,16,,30,,1,,3,,"1,649",,,,,,,,,,,,19,,,"2,060","112,574"
1925,318,107,22,,,,,161,40, -   ,558,,,,,,,55,9,11,28,5,86,,,,,"1,495",67,258,,,166,,,,,,,,,94,"1,668",,,98,,224,,,,121,8,16,,,,,,,,,"3,126",,,136,"4,757",151,"1,207","6,492",,"8,574",802,,515,"17,741","2,202",,150,"1,825",975,,"3,560",171,30,,,,,,,"66,926","1,881",,"77,720","8,878",808,166,343,,,143,504,69,,30,,83,,"11,024",6,12,5, -   ,194,4,1,,78,,,,,,,,,,,,300,,,,,,,125,95,406,14,56,, -   , -   ,13,10,11,119,18, -   ,8, -   ,2,1, -   , -   ,,,7,15,,39,,2,,1,,"1,981",,,,,,,,,,,,22,,,"2,444","113,986"
1926,297,74,14,,,,,152,36, -   ,882,,,,,,,33,41,12,16,5,55,,,,,"1,719",91,354,,,155,,,,,,,,,125,"1,836",,,86,,223,,,,92,6,22,,,,,,,,,"3,428",,,120,"5,267",155,"1,171","7,249",,"9,363",864,,589,"19,391","2,331",,254,"1,804","1,181",,"3,760",293,76,,,,,,,"81,211","2,069",,"92,979","10,661",492,184,472,,,54,717,95,,25,,102,,"12,802",13,14,5, -   ,158,10,7,,109,,,,,,,,,,,,316,,,,,,,151,102,438,8,63,, -   , -   ,36,12,8,94,30, -   ,5,4,4, -   , -   , -   ,,,6,7,,25,, -   ,,6,,"2,194",,,,,,,,,,,,52,,,"2,705","133,460"
1927,293,104,16,,,,,122,31,3,"1,019",,,,,,,27, -   ,8,19,6,74,,,,,"1,846",67,345,,,197,,,,,,,,,113,"1,928",,,91,,279,,,,104,13,19,,,,,,,,,"3,533",,,110,"5,489",139,"1,288","7,102",,"9,349",872,,609,"19,359","2,986",,132,"1,898","1,473",,"3,701",322,108,,,,,,,"71,983","2,159",,"84,762","9,905",462,261,677,,,124,636,153,,26,,173,,"12,417",5,9, -   , -   ,184,5,2,,76,,,,,,,,,,,,281,,,,,,,122,124,377,9,48,, -   , -   , -   , -   ,14,166,39, -   ,24, -   ,10,4, -   , -   ,,,6,7,,85,,2,,3,,"2,724",,,,,,,,,,,,132,,,"3,395","125,703"
1928,284,78,6,,,,,172,21, -   ,"1,070",,,,,,,22,2,4,24,1,113,,,,,"1,898",58,336,,,141,,,,,,,,,107,"1,934",,,73,,275,,,,103,8,12,,,,,,,,,"3,397",,,128,"5,423",154,"1,330","8,488",,"9,985","1,014",,807,"21,778","2,134",,154,"1,668","1,496",,"3,505",348,136,,,,,,,"75,125","2,044",,"86,610","10,435",541,224,718,,,96,591,113,,33,,152,,"12,903",18,5, -   , -   ,159,8,8,,81,,,,,,,,,,,,279,,,,,,,197,101,350,3,66,, -   , -   , -   , -   ,6,131,23, -   ,13, -   ,4, -   , -   , -   ,,,7,3,,91,,1,,2,,"2,804",,,,,,,,,,,,125,,,"3,476","130,469"
1929,311,89,14,,,,,152,20, -   ,"1,162",,,,,,,28,1,7,13,5,84,,,,,"1,987",102,364,,,191,,,,,,,,,89,"1,853",,,76,,346,,,,84,11,20,,,,,,,,,"3,474",,,167,"5,628",101,"1,302","8,736",,"10,395","1,013",,931,"22,478","2,562",,152,"1,677","1,529",,"3,606",292,108,,,,,,,"77,230","2,044",,"89,200","9,971",731,411,"1,042",,,45,728,91,,38,,163,,"13,220",48,11,3, -   ,181,13,9,,89,,,,,,,,,,,,354,,,,,,,203,101,338,9,40,, -   , -   ,3, -   ,8,124,33, -   ,28,4,7,3, -   , -   ,,,6,2,,17,, -   ,,1,,"3,094",,,,,,,,,,,,119,,,"3,701","134,581"
1930,300,78,13,,,,,192,22, -   ,"1,251",,,,,,,27, -   ,23,20,4,98,,,,,"2,123",47,398,,,203,,,,,,,,,89,"1,871",,,58,,402,,,,76,15,13,,,,,,,,,"3,546",,,217,"5,886",163,"1,449","9,720",,"11,846","1,259",,"1,233","25,670","2,150",,130,"1,994","1,679",,"3,575",347,144,,,,,,,"84,697","2,102",,"96,818","11,296",676,267,998,,,104,739,118,,30,,185,,"14,413",18,6, -   ,3,167,16,6,,135,,,,,,,,,,,,351,,,,,,,267,95,374,5,89,, -   , -   ,5,1,16,168,23, -   ,25,4,8, -   , -   , -   ,,,7,2,,31,,1,,2,,"3,053",,,,,,,,,,,,186,,,"3,893","147,031"
